Tier;Category;variable;unit;Definition;piam_variable;piam_unit;piam_factor;Comment;idx;internal_comment;source
2;energy (supply);Primary Energy|Biomass|Electricity|w/ CCS;PJ/yr;purpose-grown bioenergy crops, crop and forestry residue bioenergy, municipal solid waste bioenergy, traditional biomass primary energy input to electricity generation used in combination with CCS;PE|Biomass|Electricity|w/ CC;EJ/yr;1000;;0;;R
2;energy (supply);Primary Energy|Biomass|Electricity|w/o CCS;PJ/yr;purpose-grown bioenergy crops, crop and forestry residue bioenergy, municipal solid waste bioenergy, traditional biomass primary energy input to electricity generation without CCS;PE|Biomass|Electricity|w/o CC;EJ/yr;1000;;0;;R
1;energy (supply);Primary Energy|Fossil;PJ/yr;coal, gas, conventional and unconventional oil primary energy consumption;PE|Fossil;EJ/yr;1000;;0;;R
2;energy (supply);Primary Energy|Fossil|w/ CCS;PJ/yr;coal, gas, conventional and unconventional oil primary energy consumption used in combination with CCS;PE|Fossil|w/ CC;EJ/yr;1000;;0;;R
2;energy (supply);Primary Energy|Fossil|w/o CCS;PJ/yr;coal, gas, conventional and unconventional oil primary energy consumption without CCS;PE|Fossil|w/o CC;EJ/yr;1000;;0;;R
1;energy (supply);Primary Energy|Coal;PJ/yr;coal primary energy consumption;PE|+|Coal;EJ/yr;1000;;0;;R
2;energy (supply);Primary Energy|Coal|w/ CCS;PJ/yr;coal primary energy consumption used in combination with CCS;PE|Coal|w/ CC;EJ/yr;1000;;0;;R
2;energy (supply);Primary Energy|Coal|w/o CCS;PJ/yr;coal primary energy consumption without CCS;PE|Coal|w/o CC;EJ/yr;1000;;0;;R
2;energy (supply);Primary Energy|Coal|Hard Coal;PJ/yr;coal (hard coal) primary energy consumption;;;;;0;;
2;energy (supply);Primary Energy|Coal|Lignite;PJ/yr;coal (lignite) primary energy consumption;;;;;0;;
1;energy (supply);Primary Energy|Coal|Electricity;PJ/yr;coal primary energy input to electricity generation;PE|Coal|Electricity;EJ/yr;1000;;0;;R
2;energy (supply);Primary Energy|Coal|Electricity|w/ CCS;PJ/yr;coal primary energy input to electricity generation used in combination with CCS;PE|Coal|Electricity|w/ CC;EJ/yr;1000;;0;;R
2;energy (supply);Primary Energy|Coal|Electricity|w/o CCS;PJ/yr;coal primary energy input to electricity generation without CCS;PE|Coal|Electricity|w/o CC;EJ/yr;1000;;0;;R
1;energy (supply);Primary Energy|Gas;PJ/yr;gas primary energy consumption;PE|+|Gas;EJ/yr;1000;;0;;R
2;energy (supply);Primary Energy|Gas|w/ CCS;PJ/yr;gas primary energy consumption used in combination with CCS;PE|Gas|w/ CC;EJ/yr;1000;;0;;R
2;energy (supply);Primary Energy|Gas|w/o CCS;PJ/yr;gas primary energy consumption without CCS;PE|Gas|w/o CC;EJ/yr;1000;;0;;R
1;energy (supply);Primary Energy|Gas|Electricity;PJ/yr;gas primary energy input to electricity generation;PE|Gas|Electricity;EJ/yr;1000;;0;;R
2;energy (supply);Primary Energy|Gas|Electricity|w/ CCS;PJ/yr;gas primary energy input to electricity generation used in combination with CCS;PE|Gas|Electricity|w/ CC;EJ/yr;1000;;0;;R
2;energy (supply);Primary Energy|Gas|Electricity|w/o CCS;PJ/yr;gas primary energy input to electricity generation without CCS;PE|Gas|Electricity|w/o CC;EJ/yr;1000;;0;;R
1;energy (supply);Primary Energy|Oil;PJ/yr;conventional & unconventional oil primary energy consumption;PE|+|Oil;EJ/yr;1000;;0;;R
2;energy (supply);Primary Energy|Oil|w/ CCS;PJ/yr;conventional & unconventional oil primary energy consumption used in combination with CCS;;;;;0;;
2;energy (supply);Primary Energy|Oil|w/o CCS;PJ/yr;conventional & unconventional oil primary energy consumption without CCS;PE|+|Oil;EJ/yr;1000;;0;;R
1;energy (supply);Primary Energy|Oil|Electricity;PJ/yr;conventional & unconventional oil primary energy input to electricity generation;;;;;0;;
2;energy (supply);Primary Energy|Oil|Electricity|w/ CCS;PJ/yr;conventional & unconventional oil primary energy input to electricity generation used in combination with CCS;;;;;0;;
2;energy (supply);Primary Energy|Oil|Electricity|w/o CCS;PJ/yr;conventional & unconventional oil primary energy input to electricity generation without CCS;;;;;0;;
1;energy (supply);Primary Energy|Geothermal;PJ/yr;total geothermal primary energy consumption;PE|+|Geothermal;EJ/yr;1000;;0;;R
1;energy (supply);Primary Energy|Hydro;PJ/yr;total hydro primary energy consumption;PE|+|Hydro;EJ/yr;1000;;0;;R
1;energy (supply);Primary Energy|Nuclear;PJ/yr;nuclear primary energy consumption (direct equivalent, includes electricity, heat and hydrogen production from nuclear energy);PE|+|Nuclear;EJ/yr;1000;;0;;R
1;energy (supply);Primary Energy|Other;PJ/yr;primary energy consumption from sources that do not fit to any other category (direct equivalent, please provide a definition of the sources in this category in the 'comments' tab);;;;;0;;
1;energy (supply);Primary Energy|Solar;PJ/yr;total solar primary energy consumption;PE|+|Solar;EJ/yr;1000;;0;;R
1;energy (supply);Primary Energy|Wind;PJ/yr;total wind primary energy consumption;PE|+|Wind;EJ/yr;1000;;0;;R
2;energy (supply);Primary Energy|Non-Biomass Renewables;PJ/yr;non-biomass renewable primary energy consumption (direct equivalent, includes hydro electricity, wind electricity, geothermal electricity and heat, solar electricity and heat and hydrogen, ocean energy);;;;;0;;
2;energy (supply);Primary Energy|Ocean;PJ/yr;total ocean primary energy consumption;;;;;0;;
2;energy (supply);Primary Energy|Waste;PJ/yr;Non-renewable waste primary energy consumption;;;;;0;;
2;energy (supply);Primary Energy|Waste|Electricity;PJ/yr;Non-renewable waste used for electricity generation;;;;;0;;
2;energy (supply);Primary Energy|Waste|Heat;PJ/yr;Non-renewable waste used for heat generation;;;;;0;;
1;energy (supply);Secondary Energy;PJ/yr;total secondary energy - the sum of all secondary energy carrier production (for consistency checks);SE;EJ/yr;1000;;0;;R
1;energy (electricity);Secondary Energy|Electricity;PJ/yr;total net electricity production, incl. electricity for hydrogen storage that is then converted back to electricity  (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);SE|Electricity;EJ/yr;1000;;0;;R
1;energy (electricity);Secondary Energy|Electricity|Biomass;PJ/yr;net electricity production from municipal solid waste, purpose-grown biomass, crop residues, forest industry waste, biogas (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);SE|Electricity|+|Biomass;EJ/yr;1000;;0;;R
1;energy (electricity);Secondary Energy|Electricity|Biomass|w/ CCS;PJ/yr;net electricity production from municipal solid waste, purpose-grown biomass, crop residues, forest industry waste with a CO2 capture component (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);SE|Electricity|Biomass|+|w/ CC;EJ/yr;1000;;0;;R
1;energy (electricity);Secondary Energy|Electricity|Biomass|w/o CCS;PJ/yr;net electricity production from municipal solid waste, purpose-grown biomass, crop residues, forest industry waste with freely vented CO2 emissions (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);SE|Electricity|Biomass|+|w/o CC;EJ/yr;1000;;0;;R
3;energy (electricity);Secondary Energy|Electricity|Biomass|Solid;PJ/yr;net electricity production from solid biomass and renewable waste (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);;;;;0;;
3;energy (electricity);Secondary Energy|Electricity|Biomass|Gaseous and Liquid;PJ/yr;net electricity production from biogas and biofuels (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);;;;;0;;
1;energy (electricity);Secondary Energy|Electricity|Coal;PJ/yr;net electricity production from coal (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);SE|Electricity|Coal|Other Fossil Adjusted;EJ/yr;1000;;0;;R
1;energy (electricity);Secondary Energy|Electricity|Coal|w/ CCS;PJ/yr;net electricity production from coal with a CO2 capture component (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);SE|Electricity|Coal|+|w/ CC;EJ/yr;1000;;0;;R
1;energy (electricity);Secondary Energy|Electricity|Coal|w/o CCS;PJ/yr;net electricity production from coal with freely vented CO2 emissions (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);SE|Electricity|Coal|w/o CC|Other Fossil Adjusted;EJ/yr;1000;;0;;R
1;energy (electricity);Secondary Energy|Electricity|Coal|Hard Coal;PJ/yr;Net electricity production from hard coal (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);;;;;0;;
3;energy (electricity);Secondary Energy|Electricity|Coal|Hard Coal|w/ CCS;PJ/yr;net electricity production from hard coal with a CO2 capture component (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);;;;;0;;
3;energy (electricity);Secondary Energy|Electricity|Coal|Hard Coal|w/o CCS;PJ/yr;net electricity production from hard coal with freely vented CO2 emissions (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);;;;;0;;
2;energy (electricity);Secondary Energy|Electricity|Coal|Lignite;PJ/yr;Net electricity production from lignite (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);;;;;0;;
3;energy (electricity);Secondary Energy|Electricity|Coal|Lignite|w/ CCS;PJ/yr;net electricity production from lignite with a CO2 capture component (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);;;;;0;;
3;energy (electricity);Secondary Energy|Electricity|Coal|Lignite|w/o CCS;PJ/yr;net electricity production from lignite with freely vented CO2 emissions (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);;;;;0;;
1;energy (electricity);Secondary Energy|Electricity|Fossil;PJ/yr;net electricity production from coal, gas, conventional and unconventional oil (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);SE|Electricity|+|Coal;EJ/yr;1000;;0;;R
1;energy (electricity);Secondary Energy|Electricity|Fossil;PJ/yr;net electricity production from coal, gas, conventional and unconventional oil (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);SE|Electricity|+|Gas;EJ/yr;1000;;0;;R
1;energy (electricity);Secondary Energy|Electricity|Fossil;PJ/yr;net electricity production from coal, gas, conventional and unconventional oil (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);SE|Electricity|+|Oil;EJ/yr;1000;;0;;R
2;energy (electricity);Secondary Energy|Electricity|Fossil|w/ CCS;PJ/yr;net electricity production from coal, gas, conventional and unconventional oil used in combination with CCS (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);SE|Electricity|Coal|+|w/ CC;EJ/yr;1000;;0;;R
2;energy (electricity);Secondary Energy|Electricity|Fossil|w/ CCS;PJ/yr;net electricity production from coal, gas, conventional and unconventional oil used in combination with CCS (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);SE|Electricity|Gas|+|w/ CC;EJ/yr;1000;;0;;R
2;energy (electricity);Secondary Energy|Electricity|Fossil|w/o CCS;PJ/yr;net electricity production from coal, gas, conventional and unconventional oil without CCS (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);SE|Electricity|Coal|+|w/o CC;EJ/yr;1000;;0;;R
2;energy (electricity);Secondary Energy|Electricity|Fossil|w/o CCS;PJ/yr;net electricity production from coal, gas, conventional and unconventional oil without CCS (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);SE|Electricity|Oil|w/o CC;EJ/yr;1000;;0;;R
2;energy (electricity);Secondary Energy|Electricity|Fossil|w/o CCS;PJ/yr;net electricity production from coal, gas, conventional and unconventional oil without CCS (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);SE|Electricity|Gas|+|w/o CC;EJ/yr;1000;;0;;R
1;energy (electricity);Secondary Energy|Electricity|Gas;PJ/yr;net electricity production from gas (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);SE|Electricity|+|Gas;EJ/yr;1000;;0;;R
2;energy (electricity);Secondary Energy|Electricity|Gas|Efuel;PJ/yr;net electricity production from synthetic gas (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);;;;;0;;
2;energy (electricity);Secondary Energy|Electricity|Gas|Natural Gas;PJ/yr;net electricity production from natural gas (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);;;;;0;;
2;energy (electricity);Secondary Energy|Electricity|Gas|w/ CCS;PJ/yr;net electricity production from gas with a CO2 capture component (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);SE|Electricity|Gas|+|w/ CC;EJ/yr;1000;;0;;R
2;energy (electricity);Secondary Energy|Electricity|Gas|w/o CCS;PJ/yr;net electricity production from gas with freely vented CO2 emissions (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);SE|Electricity|Gas|+|w/o CC;EJ/yr;1000;;0;;R
2;energy (electricity);Secondary Energy|Electricity|Gas|CC;PJ/yr;Net electricity production from gas Combined Cycle (CC) units (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);SE|Electricity|Gas|++|Combined Cycle w/ CC;EJ/yr;1000;;0;;R
2;energy (electricity);Secondary Energy|Electricity|Gas|CC;PJ/yr;Net electricity production from gas Combined Cycle (CC) units (net generation = gross generation minus the own electricity consumption of power stations, minus curtailment);SE|Electricity|Gas|++|Combined Cycle w/o CC;EJ/yr;1000;;0;;R
